order_id,order_date,customer_id,product,category,quantity,price,sales,cost,profit,age,gender,region,year,month,month_year
O209312,2024-01-26,C100343,Ceramic Mug,Home,1,1332.0,1332.0,1063,269,43,Female,East,2024,1,2024-01
O201097,2023-06-15,C100444,Face Serum,Beauty,3,572.0,1716.0,1054,662,38,Female,Central,2023,6,2023-06
O200548,2025-08-16,C100838,Sneakers Lite,Clothing,2,1117.0,2234.0,1414,820,49,Male,West,2025,8,2025-08
O206954,2023-08-25,C101732,Earbuds X1,Electronics,2,2522.0,5044.0,4260,784,41,Female,North,2023,8,2023-08
O204385,2023-08-02,C102456,Yoga Mat,Sports,2,565.0,1130.0,754,376,55,Female,South,2023,8,2023-08
O204350,2023-01-26,C100012,Ceramic Mug,Home,2,1155.0,2310.0,1890,420,37,Female,East,2023,1,2023-01
O204580,2024-03-26,C101157,Ceramic Mug,Home,4,1437.0,5748.0,4835,913,22,Female,South,2024,3,2024-03
O203369,2023-03-06,C100463,Slim Jeans,Clothing,1,433.0,433.0,325,108,44,Male,North,2023,3,2023-03
O206622,2025-07-27,C101655,Earbuds X1,Electronics,2,2371.0,4742.0,2999,1743,47,Male,West,2025,7,2025-07
O202532,2023-01-14,C101097,Sneakers Lite,Clothing,4,1321.0,5284.0,3519,1765,50,Male,North,2023,1,2023-01
O201634,2023-12-26,C101232,Sunscreen SPF50,Beauty,4,350.0,1400.0,854,546,22,Male,West,2023,12,2023-12
O202314,2025-05-28,C101215,Yoga Mat,Sports,3,548.0,1644.0,1008,636,46,Female,South,2025,5,2025-05
O207344,2025-01-04,C101677,Dumbbell 5kg,Sports,3,872.0,2616.0,2030,586,37,Female,East,2025,1,2025-01
O206931,2024-08-11,C100121,Throw Pillow,Home,4,619.0,2476.0,1613,863,19,Male,South,2024,8,2024-08
O207467,2025-07-21,C100506,Water Bottle,Sports,2,780.0,1560.0,1298,262,47,Female,West,2025,7,2025-07
O202815,2025-08-19,C101576,LED Lamp,Home,2,599.0,1198.0,949,249,31,Female,South,2025,8,2025-08
O203437,2025-08-02,C102108,Smartwatch Pro,Electronics,4,1603.0,6412.0,4797,1615,56,Male,North,2025,8,2025-08
O203937,2024-02-27,C100370,LED Lamp,Home,2,466.0,932.0,778,154,47,Male,East,2024,2,2024-02
O204184,2023-01-01,C101817,Yoga Mat,Sports,2,503.0,1006.0,689,317,50,Female,West,2023,1,2023-01
O200066,2024-08-23,C100835,LED Lamp,Home,3,457.0,1371.0,879,492,40,Male,South,2024,8,2024-08
O209955,2025-03-30,C101065,Phone Case,Electronics,2,824.0,1648.0,1182,466,41,Male,North,2025,3,2025-03
O200616,2024-07-13,C101294,Throw Pillow,Home,2,483.0,966.0,743,223,46,Female,North,2024,7,2024-07
O201118,2024-06-29,C100258,Hoodie Cozy,Clothing,2,1817.0,3634.0,2756,878,43,Female,Central,2024,6,2024-06
O203260,2023-04-27,C100390,Earbuds X1,Electronics,1,1357.0,1357.0,935,422,54,Female,South,2023,4,2023-04
O203401,2025-01-14,C101559,Bluetooth Speaker,Electronics,1,1873.0,1873.0,1475,398,49,Female,West,2025,1,2025-01
O203692,2025-01-11,C101339,Face Serum,Beauty,3,469.0,1407.0,992,415,33,Male,South,2025,1,2025-01
O200937,2023-01-12,C100930,Lip Balm,Beauty,2,914.0,1828.0,1242,586,45,Male,West,2023,1,2023-01
O206647,2025-07-09,C100697,Throw Pillow,Home,4,481.0,1924.0,1319,605,50,Male,North,2025,7,2025-07
O202572,2023-04-03,C100460,Water Bottle,Sports,1,931.0,931.0,572,359,34,Male,North,2023,4,2023-04
O205728,2025-05-13,C102024,Face Serum,Beauty,4,593.0,2372.0,1829,543,30,Male,North,2025,5,2025-05
O206365,2024-09-26,C100507,Smartwatch Pro,Electronics,2,928.0,1856.0,1450,406,30,Male,North,2024,9,2024-09
O200622,2023-09-29,C101860,Earbuds X1,Electronics,1,2165.0,2165.0,1767,398,36,Female,West,2023,9,2023-09
O201681,2025-05-27,C101627,Lip Balm,Beauty,3,731.0,2193.0,1478,715,58,Female,Central,2025,5,2025-05
O202126,2025-06-09,C102260,Portable Charger,Electronics,1,2312.0,2312.0,1901,411,44,Male,North,2025,6,2025-06
O200787,2024-01-19,C101645,Phone Case,Electronics,2,655.0,1310.0,992,318,39,Male,West,2024,1,2024-01
O203332,2024-02-24,C101119,Throw Pillow,Home,4,539.0,2156.0,1439,717,31,Female,South,2024,2,2024-02
O205474,2024-09-20,C101622,Lip Balm,Beauty,3,745.0,2235.0,1534,701,43,Female,West,2024,9,2024-09
O201092,2025-05-08,C101225,Hoodie Cozy,Clothing,1,1733.0,1733.0,1341,392,19,Male,West,2025,5,2025-05
O203891,2023-07-18,C101477,Water Bottle,Sports,2,565.0,1130.0,882,248,36,Male,Central,2023,7,2023-07
O204339,2023-12-09,C100848,Water Bottle,Sports,1,851.0,851.0,530,321,36,Male,North,2023,12,2023-12
O209583,2023-12-02,C101459,Throw Pillow,Home,2,535.0,1070.0,810,260,47,Male,West,2023,12,2023-12
O205471,2025-04-14,C100974,LED Lamp,Home,4,611.0,2444.0,1831,613,27,Female,North,2025,4,2025-04
O205983,2024-10-05,C102055,Sneakers Lite,Clothing,1,1534.0,1534.0,1045,489,29,Female,East,2024,10,2024-10
O203280,2025-04-07,C100201,Sunscreen SPF50,Beauty,2,441.0,882.0,536,346,35,Male,West,2025,4,2025-04
O204762,2024-10-22,C100703,Hoodie Cozy,Clothing,3,1052.0,3156.0,2427,729,46,Male,South,2024,10,2024-10
O202201,2025-01-18,C100271,Bluetooth Speaker,Electronics,2,1616.0,3232.0,2249,983,50,Female,North,2025,1,2025-01
O201160,2025-04-08,C100395,Face Serum,Beauty,3,609.0,1827.0,1343,484,47,Female,North,2025,4,2025-04
O205616,2024-02-24,C101758,Yoga Mat,Sports,3,484.0,1452.0,1091,361,39,Male,West,2024,2,2024-02
O203592,2024-04-10,C100166,Water Bottle,Sports,1,943.0,943.0,651,292,19,Male,South,2024,4,2024-04
O204010,2023-04-07,C102487,Portable Charger,Electronics,1,1687.0,1687.0,1366,321,42,Female,East,2023,4,2023-04
O209720,2024-06-05,C100206,Face Serum,Beauty,3,525.0,1575.0,985,590,18,Female,North,2024,6,2024-06
O209230,2023-03-06,C100135,Earbuds X1,Electronics,3,2407.0,7221.0,4731,2490,51,Female,South,2023,3,2023-03
O204180,2024-03-29,C101544,Slim Jeans,Clothing,1,466.0,466.0,348,118,56,Male,East,2024,3,2024-03
O200478,2023-04-09,C101728,Lip Balm,Beauty,3,884.0,2652.0,2067,585,20,Male,West,2023,4,2023-04
O201352,2025-05-17,C100737,Smartwatch Pro,Electronics,2,1356.0,2712.0,1965,747,47,Male,North,2025,5,2025-05
O204336,2023-03-06,C102011,Smartwatch Pro,Electronics,1,799.0,799.0,564,235,59,Male,South,2023,3,2023-03
O206022,2023-11-10,C101877,Bluetooth Speaker,Electronics,3,1642.0,4926.0,3136,1790,45,Female,West,2023,11,2023-11
O202647,2024-09-14,C100382,T-Shirt Classic,Clothing,2,1808.0,3616.0,2508,1108,25,Female,North,2024,9,2024-09
O208487,2024-09-13,C102072,Face Serum,Beauty,2,797.0,1594.0,1006,588,40,Other,North,2024,9,2024-09
O204238,2023-10-08,C101464,Bluetooth Speaker,Electronics,4,2482.0,9928.0,6134,3794,21,Female,East,2023,10,2023-10
O209019,2023-04-05,C100541,LED Lamp,Home,2,812.0,1624.0,1147,477,57,Female,North,2023,4,2023-04
O205157,2023-02-13,C101178,LED Lamp,Home,1,598.0,598.0,457,141,38,Male,Central,2023,2,2023-02
O202589,2025-01-01,C100489,Smartwatch Pro,Electronics,1,1062.0,1062.0,693,369,42,Male,East,2025,1,2025-01
O201033,2023-05-25,C102247,Ceramic Mug,Home,2,1353.0,2706.0,1774,932,54,Female,East,2023,5,2023-05
O204715,2023-10-27,C101201,Earbuds X1,Electronics,3,1316.0,3948.0,3229,719,23,Female,West,2023,10,2023-10
O208151,2023-11-24,C100691,Sunscreen SPF50,Beauty,4,421.0,1684.0,1047,637,50,Female,South,2023,11,2023-11
O202598,2024-08-30,C101389,Bed Sheet Set,Home,5,657.0,3285.0,2127,1158,52,Male,North,2024,8,2024-08
O205317,2023-01-05,C101317,Sunscreen SPF50,Beauty,2,458.0,916.0,679,237,54,Male,South,2023,1,2023-01
O205467,2024-08-23,C100999,Phone Case,Electronics,2,463.0,926.0,674,252,34,Male,West,2024,8,2024-08
O208497,2024-10-27,C100653,Dumbbell 5kg,Sports,1,892.0,892.0,612,280,46,Female,North,2024,10,2024-10
O204541,2023-09-15,C102144,Dumbbell 5kg,Sports,2,864.0,1728.0,1292,436,31,Male,South,2023,9,2023-09
O207497,2025-02-14,C101593,Face Serum,Beauty,1,475.0,475.0,347,128,53,Female,East,2025,2,2025-02
O204700,2024-01-14,C102454,Yoga Mat,Sports,2,481.0,962.0,743,219,48,Female,East,2024,1,2024-01
O206789,2024-07-23,C101792,Lip Balm,Beauty,2,725.0,1450.0,1224,226,50,Male,South,2024,7,2024-07
O203717,2024-05-14,C101894,Smartwatch Pro,Electronics,3,1349.0,4047.0,3247,800,37,Female,South,2024,5,2024-05
O204573,2025-08-06,C100997,Yoga Mat,Sports,2,410.0,820.0,612,208,49,Male,Central,2025,8,2025-08
O204540,2023-10-23,C101880,Bluetooth Speaker,Electronics,4,1917.0,7668.0,5930,1738,40,Male,East,2023,10,2023-10
O203617,2024-02-17,C101859,Phone Case,Electronics,3,698.0,2094.0,1475,619,24,Male,North,2024,2,2024-02
O201425,2025-04-19,C100176,Phone Case,Electronics,3,767.0,2301.0,1405,896,40,Male,North,2025,4,2025-04
O206883,2025-07-24,C102111,Face Serum,Beauty,1,471.0,471.0,377,94,20,Female,South,2025,7,2025-07
O202919,2024-12-15,C100380,LED Lamp,Home,1,818.0,818.0,536,282,60,Female,North,2024,12,2024-12
O203819,2023-09-17,C101836,Yoga Mat,Sports,2,302.0,604.0,445,159,47,Male,West,2023,9,2023-09
O201871,2025-01-27,C100669,Ceramic Mug,Home,4,1191.0,4764.0,3656,1108,56,Male,West,2025,1,2025-01
O205522,2024-10-22,C100793,Dumbbell 5kg,Sports,2,1071.0,2142.0,1792,350,59,Male,South,2024,10,2024-10
O200480,2023-04-26,C100280,Phone Case,Electronics,3,504.0,1512.0,1026,486,28,Male,Central,2023,4,2023-04
O209025,2025-04-29,C100084,Lip Balm,Beauty,4,1102.0,4408.0,3106,1302,21,Male,Central,2025,4,2025-04
O209629,2023-07-24,C102193,Water Bottle,Sports,2,1093.0,2186.0,1626,560,30,Male,South,2023,7,2023-07
O202888,2024-09-20,C101816,Lip Balm,Beauty,2,876.0,1752.0,1296,456,24,Female,East,2024,9,2024-09
O206730,2025-07-14,C101380,Portable Charger,Electronics,1,1916.0,1916.0,1261,655,52,Female,North,2025,7,2025-07
O207966,2023-07-14,C102420,Sunscreen SPF50,Beauty,5,607.0,3035.0,2311,724,55,Male,Central,2023,7,2023-07
O200527,2025-04-07,C101632,Lip Balm,Beauty,2,983.0,1966.0,1564,402,52,Male,South,2025,4,2025-04
O204156,2023-10-06,C102259,Smartwatch Pro,Electronics,2,1050.0,2100.0,1293,807,38,Male,East,2023,10,2023-10
O200722,2024-08-24,C102437,Dumbbell 5kg,Sports,3,802.0,2406.0,1740,666,22,Male,East,2024,8,2024-08
O205153,2023-04-28,C101891,Throw Pillow,Home,1,455.0,455.0,380,75,40,Male,Central,2023,4,2023-04
O204751,2024-10-20,C101654,Face Serum,Beauty,2,437.0,874.0,694,180,33,Male,North,2024,10,2024-10
O200220,2025-08-10,C101961,Portable Charger,Electronics,1,1756.0,1756.0,1450,306,45,Male,North,2025,8,2025-08
O209216,2025-02-01,C101294,Slim Jeans,Clothing,3,772.0,2316.0,1855,461,48,Male,East,2025,2,2025-02
O201935,2023-03-22,C101094,Portable Charger,Electronics,1,1688.0,1688.0,1363,325,19,Female,South,2023,3,2023-03
O200344,2024-07-04,C100868,Yoga Mat,Sports,5,542.0,2710.0,1680,1030,38,Female,West,2024,7,2024-07
O208359,2025-01-28,C101343,Water Bottle,Sports,1,615.0,615.0,427,188,25,Female,East,2025,1,2025-01
O207226,2023-06-12,C100869,Earbuds X1,Electronics,2,1521.0,3042.0,1951,1091,20,Male,Central,2023,6,2023-06
O205972,2023-02-23,C102015,Dumbbell 5kg,Sports,6,931.0,5586.0,4461,1125,18,Male,East,2023,2,2023-02
O204534,2024-05-28,C102350,Lip Balm,Beauty,2,770.0,1540.0,1013,527,36,Male,Central,2024,5,2024-05
O209363,2024-07-20,C100101,T-Shirt Classic,Clothing,1,1149.0,1149.0,745,404,49,Male,West,2024,7,2024-07
O205965,2023-09-19,C100289,Face Serum,Beauty,2,707.0,1414.0,1024,390,50,Female,South,2023,9,2023-09
O206173,2023-09-18,C102228,Ceramic Mug,Home,2,936.0,1872.0,1479,393,20,Female,East,2023,9,2023-09
O209182,2024-03-01,C101173,LED Lamp,Home,2,476.0,952.0,572,380,29,Female,East,2024,3,2024-03
O207423,2023-05-26,C100305,Yoga Mat,Sports,2,509.0,1018.0,639,379,24,Female,East,2023,5,2023-05
O207712,2024-03-06,C100269,Bluetooth Speaker,Electronics,2,1939.0,3878.0,3200,678,19,Male,South,2024,3,2024-03
O206338,2024-03-10,C100850,Earbuds X1,Electronics,2,1929.0,3858.0,2633,517,43,Male,Central,2024,3,2024-03
O202391,2024-11-16,C101503,Sunscreen SPF50,Beauty,4,399.0,1596.0,1142,454,27,Male,West,2024,11,2024-11
O208276,2024-06-03,C100439,Sunscreen SPF50,Beauty,1,424.0,424.0,283,141,35,Female,Central,2024,6,2024-06
O204355,2024-06-16,C101811,Phone Case,Electronics,1,532.0,532.0,387,145,37,Female,East,2024,6,2024-06
O206495,2025-07-05,C101533,Lip Balm,Beauty,2,1115.0,2230.0,1513,717,34,Female,South,2025,7,2025-07
O201983,2024-09-06,C101088,Sneakers Lite,Clothing,2,1460.0,2920.0,1800,1120,19,Male,West,2024,9,2024-09
O208273,2024-04-01,C100989,Water Bottle,Sports,3,933.0,2799.0,1704,1095,54,Female,South,2024,4,2024-04
O201554,2024-12-26,C100843,Portable Charger,Electronics,3,1680.0,5040.0,4068,972,35,Male,North,2024,12,2024-12
O204262,2024-09-27,C102322,Dumbbell 5kg,Sports,4,820.0,3280.0,2645,635,53,Female,West,2024,9,2024-09
O209123,2024-03-01,C101629,Portable Charger,Electronics,1,2197.0,2197.0,1573,624,18,Male,North,2024,3,2024-03
O204919,2023-03-07,C100648,Hoodie Cozy,Clothing,1,977.0,977.0,658,319,28,Male,South,2023,3,2023-03
O205657,2023-09-11,C101421,Yoga Mat,Sports,1,546.0,546.0,409,137,33,Female,North,2023,9,2023-09
O208248,2024-03-16,C100780,Portable Charger,Electronics,1,1244.0,1244.0,938,306,54,Male,South,2024,3,2024-03
O209083,2024-07-21,C100766,Sunscreen SPF50,Beauty,3,536.0,1608.0,1154,454,46,Male,South,2024,7,2024-07
O205753,2023-06-17,C100455,Smartwatch Pro,Electronics,1,1241.0,1241.0,904,337,57,Female,North,2023,6,2023-06
O202881,2023-03-26,C101535,Bluetooth Speaker,Electronics,1,2525.0,2525.0,1981,544,31,Male,South,2023,3,2023-03
O201677,2025-03-10,C101721,Yoga Mat,Sports,1,478.0,478.0,355,123,56,Male,North,2025,3,2025-03
O204332,2025-09-03,C100967,Bluetooth Speaker,Electronics,2,2519.0,5038.0,3628,1410,50,Female,East,2025,9,2025-09
O201964,2025-02-20,C100849,LED Lamp,Home,4,429.0,1716.0,1065,651,53,Other,South,2025,2,2025-02
O200901,2023-05-14,C100078,Face Serum,Beauty,2,531.0,1062.0,773,289,35,Female,South,2023,5,2023-05
O207176,2025-06-15,C100192,Phone Case,Electronics,3,695.0,2085.0,1584,501,28,Female,West,2025,6,2025-06
O203068,2024-07-07,C100719,LED Lamp,Home,1,603.0,603.0,394,209,25,Female,East,2024,7,2024-07
O202296,2023-07-29,C101206,T-Shirt Classic,Clothing,2,1010.0,2020.0,1353,667,41,Male,South,2023,7,2023-07
O209928,2025-08-28,C100796,Bluetooth Speaker,Electronics,1,1680.0,1680.0,1249,431,18,Female,West,2025,8,2025-08
O208305,2025-09-12,C102157,Bluetooth Speaker,Electronics,2,1970.0,3940.0,2789,1151,30,Female,Central,2025,9,2025-09
O200296,2024-12-30,C101381,Slim Jeans,Clothing,2,479.0,958.0,716,242,51,Male,Central,2024,12,2024-12
O208806,2023-04-05,C102144,Hoodie Cozy,Clothing,2,1377.0,2754.0,1659,1095,22,Male,North,2023,4,2023-04
O200057,2023-05-11,C101193,Throw Pillow,Home,2,635.0,1270.0,931,339,53,Male,North,2023,5,2023-05
O207288,2025-01-08,C101739,Ceramic Mug,Home,3,1716.0,5148.0,3277,1871,22,Male,West,2025,1,2025-01
O206990,2024-08-18,C101867,Yoga Mat,Sports,3,564.0,1692.0,1337,355,36,Male,North,2024,8,2024-08
O202984,2023-04-28,C102440,Sunscreen SPF50,Beauty,2,492.0,984.0,608,376,27,Female,North,2023,4,2023-04
O200027,2024-01-21,C100654,Ceramic Mug,Home,1,959.0,959.0,605,354,30,Male,North,2024,1,2024-01
O208762,2023-02-17,C101724,LED Lamp,Home,4,597.0,2388.0,2027,361,25,Male,East,2023,2,2023-02
O206728,2023-10-23,C102296,Bed Sheet Set,Home,4,516.0,2064.0,1559,505,58,Female,Central,2023,10,2023-10
O202676,2024-09-21,C100458,LED Lamp,Home,1,735.0,735.0,487,248,40,Male,North,2024,9,2024-09
O206688,2024-10-15,C100166,Sunscreen SPF50,Beauty,2,561.0,1122.0,887,235,57,Male,Central,2024,10,2024-10
O205140,2024-06-23,C101951,Yoga Mat,Sports,1,326.0,326.0,257,69,35,Male,West,2024,6,2024-06
O208003,2025-05-04,C102219,Throw Pillow,Home,3,460.0,1380.0,900,480,56,Female,South,2025,5,2025-05
O206746,2025-08-01,C102165,Lip Balm,Beauty,2,889.0,1778.0,1338,440,22,Male,North,2025,8,2025-08
O203248,2023-04-20,C101922,Water Bottle,Sports,3,709.0,2127.0,1516,611,37,Male,Central,2023,4,2023-04
O206043,2025-05-19,C100875,Water Bottle,Sports,4,572.0,2288.0,1450,838,19,Female,Central,2025,5,2025-05
O203884,2024-11-02,C100682,Water Bottle,Sports,2,1002.0,2004.0,1326,678,39,Male,Central,2024,11,2024-11
O207711,2023-08-16,C101939,Sneakers Lite,Clothing,2,1405.0,2810.0,2240,570,23,Other,North,2023,8,2023-08
O200295,2024-11-14,C100177,Yoga Mat,Sports,1,388.0,388.0,298,90,29,Female,South,2024,11,2024-11
O203161,2024-02-10,C101804,Portable Charger,Electronics,1,1513.0,1513.0,979,534,21,Male,South,2024,2,2024-02
O202580,2025-05-11,C100055,Water Bottle,Sports,1,705.0,705.0,497,208,54,Female,West,2025,5,2025-05
O203870,2025-04-29,C102265,Bluetooth Speaker,Electronics,3,2257.0,6771.0,4363,2408,45,Male,South,2025,4,2025-04
O206025,2024-06-11,C100794,Bluetooth Speaker,Electronics,1,1903.0,1903.0,1544,359,35,Male,South,2024,6,2024-06
O209267,2025-09-11,C100354,Throw Pillow,Home,4,432.0,1728.0,1244,484,28,Male,South,2025,9,2025-09
O204747,2024-10-18,C100815,Earbuds X1,Electronics,3,2506.0,7518.0,4737,2781,31,Male,East,2024,10,2024-10
O200648,2023-08-06,C100546,Portable Charger,Electronics,2,1747.0,3494.0,2819,675,32,Other,East,2023,8,2023-08
O201370,2024-09-04,C100784,Yoga Mat,Sports,2,430.0,860.0,725,135,58,Male,West,2024,9,2024-09
O209884,2023-08-06,C102093,Phone Case,Electronics,4,707.0,2828.0,2004,824,36,Male,South,2023,8,2023-08
O207038,2025-07-01,C101489,Phone Case,Electronics,1,656.0,656.0,532,124,25,Female,South,2025,7,2025-07
O205197,2023-04-14,C100309,Bed Sheet Set,Home,2,909.0,1818.0,1276,542,24,Male,North,2023,4,2023-04
O207012,2025-07-08,C100188,Hoodie Cozy,Clothing,5,1400.0,7000.0,5778,1222,53,Male,North,2025,7,2025-07
O204742,2023-06-14,C102403,Earbuds X1,Electronics,5,2482.0,12410.0,8261,4149,23,Male,South,2023,6,2023-06
O208147,2023-08-08,C101302,Slim Jeans,Clothing,3,703.0,2109.0,1379,730,44,Male,West,2023,8,2023-08
O200681,2025-09-14,C100821,Bed Sheet Set,Home,4,505.0,2020.0,1292,728,18,Male,West,2025,9,2025-09
O200434,2024-10-31,C100086,Water Bottle,Sports,1,718.0,718.0,598,120,48,Female,West,2024,10,2024-10
O205646,2025-08-25,C102181,Sneakers Lite,Clothing,3,1572.0,4716.0,3723,993,38,Male,West,2025,8,2025-08
O206769,2024-01-01,C100775,Smartwatch Pro,Electronics,2,850.0,1700.0,1427,273,21,Male,West,2024,1,2024-01
O206080,2023-09-09,C102103,Smartwatch Pro,Electronics,4,1640.0,6560.0,4432,2128,47,Female,North,2023,9,2023-09
O203159,2023-03-25,C102335,T-Shirt Classic,Clothing,3,1056.0,3168.0,1901,1267,40,Male,West,2023,3,2023-03
O201489,2023-08-04,C101054,Lip Balm,Beauty,2,1119.0,2238.0,1784,454,42,Female,South,2023,8,2023-08
O202987,2023-08-08,C100945,Dumbbell 5kg,Sports,3,817.0,2451.0,1730,721,58,Female,North,2023,8,2023-08
O200812,2024-02-02,C101377,Phone Case,Electronics,1,648.0,648.0,468,180,38,Male,North,2024,2,2024-02
O201882,2023-09-01,C100978,Bluetooth Speaker,Electronics,2,2580.0,5160.0,4083,1077,40,Female,West,2023,9,2023-09
O204076,2024-06-27,C100650,Bed Sheet Set,Home,2,823.0,1646.0,1011,635,46,Unknown,West,2024,6,2024-06
O206418,2023-12-21,C101659,Yoga Mat,Sports,2,288.0,576.0,474,102,44,Female,Central,2023,12,2023-12
O209202,2024-04-14,C102157,Earbuds X1,Electronics,2,1424.0,2848.0,1969,879,21,Male,West,2024,4,2024-04
O201940,2024-12-10,C101032,Portable Charger,Electronics,1,2609.0,2609.0,2008,601,57,Female,North,2024,12,2024-12
O203296,2023-12-11,C101049,Slim Jeans,Clothing,1,558.0,558.0,433,125,54,Male,North,2023,12,2023-12
O203534,2024-06-06,C101601,Hoodie Cozy,Clothing,2,1782.0,3564.0,2801,763,53,Male,North,2024,6,2024-06
O204553,2023-08-01,C100606,LED Lamp,Home,2,687.0,1374.0,1083,291,37,Female,West,2023,8,2023-08
O203729,2025-07-03,C100267,Bed Sheet Set,Home,2,488.0,976.0,784,192,31,Female,North,2025,7,2025-07
O206259,2025-01-27,C100850,Dumbbell 5kg,Sports,1,737.0,737.0,616,121,29,Male,East,2025,1,2025-01
O201612,2025-05-05,C100082,Earbuds X1,Electronics,1,1440.0,1440.0,1019,421,36,Female,East,2025,5,2025-05
O201181,2023-08-02,C100561,Sunscreen SPF50,Beauty,4,389.0,1556.0,1012,544,40,Female,East,2023,8,2023-08
O201375,2025-06-29,C101777,Smartwatch Pro,Electronics,3,962.0,2886.0,2250,636,38,Female,East,2025,6,2025-06
O209252,2024-05-13,C101576,Portable Charger,Electronics,2,2055.0,4110.0,3322,788,47,Male,North,2024,5,2024-05
O203946,2024-07-30,C102422,Throw Pillow,Home,3,527.0,1581.0,1152,429,31,Male,South,2024,7,2024-07
O202986,2024-12-26,C100721,Phone Case,Electronics,2,744.0,1488.0,1064,424,52,Female,North,2024,12,2024-12
O205245,2023-02-28,C101203,Dumbbell 5kg,Sports,3,829.0,2487.0,1791,696,36,Male,East,2023,2,2023-02
O200063,2023-06-16,C100432,Ceramic Mug,Home,4,1139.0,4556.0,3514,1042,46,Female,North,2023,6,2023-06
O200626,2024-08-03,C100977,Lip Balm,Beauty,2,838.0,1676.0,1111,565,29,Female,East,2024,8,2024-08
O206500,2025-05-17,C101333,Dumbbell 5kg,Sports,3,1077.0,3231.0,2357,874,37,Female,West,2025,5,2025-05
O201669,2025-04-10,C102276,Ceramic Mug,Home,2,1343.0,2686.0,2046,640,52,Male,West,2025,4,2025-04
O202112,2025-06-06,C100498,Smartwatch Pro,Electronics,2,1041.0,2082.0,1670,412,33,Male,South,2025,6,2025-06
O206436,2025-06-17,C102437,Water Bottle,Sports,1,740.0,740.0,473,267,21,Male,South,2025,6,2025-06
O208775,2024-04-23,C100639,Ceramic Mug,Home,2,1426.0,2852.0,2095,757,33,Female,North,2024,4,2024-04
O208841,2025-05-02,C102446,Bluetooth Speaker,Electronics,2,2115.0,4230.0,2539,1691,26,Male,North,2025,5,2025-05
O206953,2024-10-04,C101650,Portable Charger,Electronics,4,2333.0,9332.0,7759,1573,38,Male,East,2024,10,2024-10
O206249,2023-07-14,C101068,Bluetooth Speaker,Electronics,1,1630.0,1630.0,1268,362,34,Male,North,2023,7,2023-07
O200084,2023-07-25,C101137,Bed Sheet Set,Home,4,666.0,2664.0,1818,846,55,Male,North,2023,7,2023-07
O207032,2023-09-29,C100356,Bluetooth Speaker,Electronics,2,2022.0,4044.0,3184,860,51,Male,East,2023,9,2023-09
O204191,2024-05-30,C100398,Face Serum,Beauty,4,734.0,2936.0,2489,447,59,Male,North,2024,5,2024-05
O201462,2024-04-22,C101004,Sunscreen SPF50,Beauty,5,511.0,2555.0,2137,418,33,Male,West,2024,4,2024-04
O202283,2023-11-20,C102191,Earbuds X1,Electronics,1,2148.0,2148.0,1382,766,34,Female,South,2023,11,2023-11
O202887,2025-07-12,C101544,Face Serum,Beauty,4,571.0,2284.0,1744,540,32,Female,North,2025,7,2025-07
O204436,2023-12-10,C102105,Smartwatch Pro,Electronics,4,838.0,3352.0,2512,840,50,Male,South,2023,12,2023-12
O200684,2024-04-19,C100784,Sunscreen SPF50,Beauty,1,484.0,484.0,310,174,58,Male,East,2024,4,2024-04
O207256,2024-09-19,C102354,Phone Case,Electronics,2,923.0,1846.0,1332,514,58,Male,West,2024,9,2024-09
O207607,2024-05-04,C100561,T-Shirt Classic,Clothing,2,1971.0,3942.0,2970,972,27,Male,West,2024,5,2024-05
